batch_id,plant,line,planned_qty,actual_qty,good_qty,rejected_qty,downtime_minutes,supplier_risk_score,machine_age_years,machine_criticality,shift,part_category,supplier_region,defect_risk_flag
BATCH_00284,Chakan,Line_A,1258,1264,1228,36,33,0.34,4,Medium,B,Transmission,South,0
BATCH_00285,Nashik,Line_C,1249,925,901,24,34,0.58,4,Low,B,Transmission,East,0
BATCH_00286,Nashik,Line_D,829,851,836,15,45,0.41,5,Low,A,Axle,South,1
BATCH_00287,Nashik,Line_B,977,968,916,52,39,0.34,1,Low,C,Brake,North,0
BATCH_00288,Nashik,Line_B,1163,926,875,51,32,0.12,6,Medium,B,Engine,North,0
BATCH_00289,Nashik,Line_D,770,677,643,34,31,0.6,11,High,C,Electronics,South,1
BATCH_00290,Nashik,Line_B,764,789,756,33,31,0.49,9,Medium,B,Brake,East,1
BATCH_00291,Chakan,Line_C,1242,1033,966,67,37,0.66,3,Low,C,Transmission,West,1
BATCH_00292,Nashik,Line_B,1227,951,914,37,37,0.55,9,High,A,Electronics,South,1
BATCH_00293,Nashik,Line_A,824,714,680,34,33,0.28,5,Low,A,Transmission,West,0
BATCH_00294,Nashik,Line_A,1247,971,937,34,35,0.42,1,Medium,A,Transmission,North,0
BATCH_00295,Chakan,Line_A,868,777,730,47,32,0.37,9,Medium,C,Transmission,North,1
BATCH_00296,Bangalore,Line_A,773,803,792,11,39,0.25,11,Medium,B,Transmission,North,0
BATCH_00297,Nashik,Line_D,914,782,754,28,25,0.43,11,Medium,B,Engine,West,1
BATCH_00298,Chakan,Line_A,1036,784,767,17,43,0.41,2,Medium,B,Transmission,East,0
BATCH_00299,Nashik,Line_B,713,692,660,32,22,0.39,11,Medium,A,Brake,South,1
BATCH_00300,Nashik,Line_C,791,732,696,36,34,0.2,1,High,A,Transmission,North,0
BATCH_00301,Nashik,Line_B,745,718,675,43,23,0.34,10,Medium,C,Electronics,South,1
BATCH_00302,Nashik,Line_A,898,790,753,37,49,0.33,10,Medium,B,Electronics,West,1
BATCH_00303,Nashik,Line_A,1277,928,889,39,28,0.19,2,Medium,B,Electronics,South,0
BATCH_00304,Bangalore,Line_A,891,693,672,21,32,0.06,3,Low,C,Brake,West,0
BATCH_00305,Nashik,Line_B,992,753,735,18,36,0.32,9,Medium,C,Transmission,East,1
BATCH_00306,Chakan,Line_B,1215,944,912,32,45,0.36,3,Medium,A,Brake,North,0
BATCH_00307,Nashik,Line_C,1219,990,949,41,25,0.47,4,Medium,B,Transmission,West,0
BATCH_00308,Chakan,Line_D,719,736,727,9,32,0.04,6,Low,A,Brake,South,0
BATCH_00309,Bangalore,Line_B,769,709,678,31,34,0.53,9,Low,B,Engine,East,1
BATCH_00310,Nashik,Line_D,756,557,544,13,33,0.37,1,High,A,Transmission,South,1
BATCH_00311,Chakan,Line_B,1008,758,733,25,31,0.46,5,Medium,A,Electronics,East,0
BATCH_00312,Nashik,Line_D,1113,824,797,27,33,0.2,2,Low,A,Transmission,South,0
BATCH_00313,Bangalore,Line_D,1028,878,837,41,32,0.28,5,Medium,C,Electronics,East,0
BATCH_00314,Nashik,Line_A,725,747,719,28,29,0.3,7,Low,A,Electronics,East,0
BATCH_00315,Bangalore,Line_D,955,966,940,26,29,0.44,8,Medium,B,Brake,South,0
BATCH_00316,Bangalore,Line_B,804,781,724,57,45,0.33,3,Medium,C,Electronics,South,1
BATCH_00317,Chakan,Line_D,762,712,695,17,39,0.65,2,Low,A,Transmission,South,1
BATCH_00318,Bangalore,Line_C,950,701,662,39,41,0.44,6,Medium,C,Transmission,West,1
BATCH_00319,Chakan,Line_D,867,713,656,57,34,0.49,9,Medium,C,Engine,South,1
BATCH_00320,Bangalore,Line_A,743,584,566,18,33,0.23,5,High,C,Axle,South,1
BATCH_00321,Bangalore,Line_A,999,794,764,30,34,0.35,10,Low,B,Transmission,South,0
BATCH_00322,Chakan,Line_B,1091,830,813,17,40,0.29,1,Medium,A,Brake,North,0
BATCH_00323,Chakan,Line_B,1145,987,938,49,40,0.02,1,High,B,Electronics,East,0
BATCH_00324,Bangalore,Line_A,756,613,584,29,23,0.41,6,Low,B,Axle,East,0
BATCH_00325,Chakan,Line_D,1196,1220,1182,38,40,0.26,4,High,B,Brake,North,1
BATCH_00326,Chakan,Line_C,903,901,884,17,33,0.32,10,Low,A,Engine,North,0
BATCH_00327,Bangalore,Line_B,910,756,706,50,35,0.13,11,High,C,Electronics,South,1
BATCH_00328,Chakan,Line_B,861,725,708,17,30,0.41,8,High,A,Electronics,East,1
BATCH_00329,Bangalore,Line_B,1010,743,711,32,39,0.16,5,High,C,Transmission,South,1
BATCH_00330,Nashik,Line_C,1178,1178,1114,64,31,0.68,10,Medium,B,Transmission,West,1
BATCH_00331,Nashik,Line_D,1278,949,932,17,31,0.1,10,Low,A,Transmission,West,0
BATCH_00332,Chakan,Line_C,851,880,849,31,35,0.16,8,High,B,Axle,North,1
BATCH_00333,Nashik,Line_A,1288,1101,1001,100,42,0.66,7,High,A,Electronics,North,1
BATCH_00334,Chakan,Line_B,756,731,723,8,39,0.06,11,Medium,B,Brake,East,0
BATCH_00335,Chakan,Line_C,769,599,562,37,31,0.05,7,Low,C,Brake,South,0
BATCH_00336,Chakan,Line_D,1068,1063,1027,36,41,0.48,7,High,C,Transmission,North,1
BATCH_00337,Bangalore,Line_B,1057,811,800,11,34,0.23,7,High,A,Brake,South,1
BATCH_00338,Bangalore,Line_D,1258,1013,990,23,35,0.43,10,High,B,Axle,South,1
BATCH_00339,Nashik,Line_D,763,701,656,45,43,0.12,2,Medium,C,Engine,West,0
BATCH_00340,Nashik,Line_C,1208,1052,993,59,31,0.37,10,High,C,Engine,North,1
BATCH_00341,Chakan,Line_C,935,690,644,46,34,0.69,3,Low,B,Brake,South,1
BATCH_00342,Nashik,Line_A,1155,924,880,44,40,0.1,5,High,C,Transmission,West,1
BATCH_00343,Chakan,Line_B,1201,938,899,39,27,0.28,8,Low,C,Axle,West,1
BATCH_00344,Chakan,Line_B,1240,1193,1117,76,38,0.31,7,Medium,B,Engine,West,0
BATCH_00345,Chakan,Line_C,824,814,788,26,41,0.45,7,Medium,A,Engine,West,0
BATCH_00346,Bangalore,Line_B,745,726,695,31,28,0.59,8,Medium,C,Engine,North,1
BATCH_00347,Bangalore,Line_D,814,830,775,55,26,0.18,1,High,C,Electronics,East,1
BATCH_00348,Chakan,Line_B,1009,838,820,18,27,0.17,3,Low,A,Electronics,East,0
BATCH_00349,Chakan,Line_C,1233,981,937,44,28,0.43,1,Medium,C,Engine,North,0
BATCH_00350,Chakan,Line_A,822,838,752,86,36,0.74,3,Medium,C,Engine,West,1
BATCH_00351,Nashik,Line_B,813,778,737,41,34,0.59,2,High,C,Brake,North,1
BATCH_00352,Nashik,Line_D,954,742,719,23,35,0.38,8,Low,C,Axle,West,1
BATCH_00353,Nashik,Line_D,728,720,702,18,33,0.21,4,High,C,Engine,South,1
BATCH_00354,Bangalore,Line_D,1280,1109,1054,55,35,0.37,5,Medium,C,Axle,North,1
BATCH_00355,Chakan,Line_C,1183,1087,1047,40,31,0.06,6,Medium,A,Electronics,South,0
BATCH_00356,Chakan,Line_A,1027,973,946,27,39,0.28,2,High,C,Transmission,East,1
BATCH_00357,Chakan,Line_D,981,899,890,9,35,0.2,10,Medium,A,Transmission,South,0
BATCH_00358,Chakan,Line_C,1145,917,884,33,37,0.21,3,Medium,B,Engine,West,0
BATCH_00359,Chakan,Line_C,751,641,589,52,31,0.3,10,Low,C,Engine,East,1
BATCH_00360,Bangalore,Line_B,1274,1090,1052,38,33,0.44,8,Medium,B,Axle,North,0
BATCH_00361,Nashik,Line_B,998,839,801,38,38,0.44,2,Low,C,Transmission,South,1
BATCH_00362,Bangalore,Line_A,1092,1011,954,57,44,0.29,1,High,C,Electronics,South,1
BATCH_00363,Chakan,Line_A,1046,804,768,36,28,0.52,11,Medium,C,Transmission,North,1
BATCH_00364,Bangalore,Line_C,719,636,615,21,32,0.41,6,Medium,A,Axle,North,0
BATCH_00365,Chakan,Line_A,1031,1001,970,31,46,0.07,5,High,A,Transmission,East,0
BATCH_00366,Chakan,Line_B,1250,1297,1249,48,39,0.31,8,Medium,C,Transmission,North,1
BATCH_00367,Chakan,Line_B,979,964,905,59,28,0.29,3,High,B,Engine,West,1
BATCH_00368,Chakan,Line_D,1097,981,946,35,42,0.48,1,Medium,A,Engine,North,0
BATCH_00369,Chakan,Line_B,901,878,858,20,36,0.39,1,Medium,A,Axle,South,0
BATCH_00370,Nashik,Line_B,982,953,942,11,31,0.55,6,High,A,Transmission,North,1
BATCH_00371,Nashik,Line_B,881,687,672,15,35,0.17,1,Low,A,Brake,West,0
BATCH_00372,Bangalore,Line_A,736,700,673,27,33,0.63,3,High,C,Electronics,South,1
BATCH_00373,Nashik,Line_B,1063,771,740,31,35,0.39,10,High,A,Brake,West,1
BATCH_00374,Chakan,Line_A,1182,919,901,18,39,0.13,11,High,B,Axle,West,1
BATCH_00375,Bangalore,Line_B,1070,970,912,58,42,0.07,1,Medium,C,Electronics,East,0
BATCH_00376,Bangalore,Line_A,855,725,683,42,37,0.22,8,High,C,Engine,South,1
BATCH_00377,Nashik,Line_A,1169,943,912,31,27,0.05,6,Medium,A,Engine,West,0
BATCH_00378,Bangalore,Line_D,992,975,959,16,40,0.13,5,Medium,A,Brake,East,0
BATCH_00379,Bangalore,Line_C,1079,1008,977,31,36,0.53,10,Medium,C,Transmission,North,1
BATCH_00380,Bangalore,Line_D,1093,957,909,48,42,0.1,6,High,C,Transmission,West,1
BATCH_00381,Bangalore,Line_C,1143,1051,1012,39,39,0.22,1,Medium,A,Engine,South,0
BATCH_00382,Bangalore,Line_D,898,859,850,9,40,0.65,6,Medium,A,Axle,North,1
BATCH_00383,Bangalore,Line_B,972,984,960,24,39,0.6,1,Medium,B,Brake,West,0
BATCH_00384,Bangalore,Line_B,1091,855,830,25,31,0.24,1,Low,A,Electronics,West,0
BATCH_00385,Chakan,Line_A,934,920,861,59,39,0.33,10,Medium,C,Transmission,South,1
BATCH_00386,Bangalore,Line_A,1138,897,887,10,35,0.55,8,Medium,A,Brake,West,1
BATCH_00387,Bangalore,Line_D,939,692,663,29,42,0.33,3,Medium,C,Engine,South,0
BATCH_00388,Chakan,Line_C,1061,918,898,20,35,0.51,3,Medium,A,Engine,East,0
BATCH_00389,Nashik,Line_B,1284,1056,1030,26,23,0.31,6,Medium,B,Axle,South,0
BATCH_00390,Nashik,Line_B,785,755,747,8,36,0.55,4,Low,B,Brake,East,0
BATCH_00391,Nashik,Line_A,1030,953,913,40,34,0.1,10,High,C,Engine,West,1
BATCH_00392,Chakan,Line_A,1093,962,925,37,40,0.39,1,High,B,Brake,West,1
BATCH_00393,Chakan,Line_A,903,687,649,38,26,0.09,6,Medium,C,Engine,West,0
BATCH_00394,Chakan,Line_D,1235,1056,1000,56,34,0.49,7,Low,C,Electronics,East,1
BATCH_00395,Chakan,Line_D,989,972,936,36,28,0.08,9,Low,B,Axle,East,0
BATCH_00396,Chakan,Line_D,1230,918,864,54,30,0.52,6,High,C,Transmission,North,1
BATCH_00397,Chakan,Line_D,1154,1203,1142,61,32,0.35,11,Medium,C,Transmission,West,1
BATCH_00398,Chakan,Line_D,1297,1194,1097,97,36,0.69,5,Medium,C,Electronics,West,1
BATCH_00399,Bangalore,Line_D,1219,1106,1068,38,39,0.23,11,Low,A,Brake,North,0
BATCH_00400,Bangalore,Line_C,1161,847,811,36,33,0.34,7,Medium,B,Transmission,North,0
BATCH_00401,Nashik,Line_D,722,540,516,24,29,0.2,9,Medium,C,Axle,South,0
BATCH_00402,Bangalore,Line_C,967,873,834,39,48,0.1,2,Medium,C,Axle,West,0
BATCH_00403,Bangalore,Line_B,897,910,880,30,42,0.41,9,High,A,Transmission,East,1
BATCH_00404,Bangalore,Line_D,832,680,656,24,31,0.03,7,High,B,Engine,South,0
BATCH_00405,Bangalore,Line_D,1010,1013,978,35,30,0.08,1,Medium,A,Engine,South,0
BATCH_00406,Nashik,Line_B,837,820,807,13,38,0.58,10,High,B,Engine,South,1
BATCH_00407,Nashik,Line_C,809,800,779,21,35,0.25,4,Low,B,Brake,North,0
BATCH_00408,Chakan,Line_B,706,617,584,33,36,0.44,1,Low,A,Engine,South,0
BATCH_00409,Bangalore,Line_C,1203,930,866,64,28,0.41,2,High,C,Engine,North,1
BATCH_00410,Bangalore,Line_B,1140,1093,1062,31,29,0.46,9,High,A,Electronics,West,1
BATCH_00411,Nashik,Line_C,868,780,759,21,37,0.21,4,Medium,B,Transmission,West,0
BATCH_00412,Bangalore,Line_C,976,864,832,32,36,0.62,1,Medium,A,Axle,West,0
BATCH_00413,Chakan,Line_B,1195,934,916,18,39,0.46,1,Medium,C,Transmission,West,0
BATCH_00414,Chakan,Line_A,992,732,719,13,46,0.43,10,High,B,Transmission,South,1
BATCH_00415,Chakan,Line_B,1283,1318,1237,81,33,0.43,2,Medium,C,Electronics,East,1
BATCH_00416,Bangalore,Line_B,814,811,759,52,44,0.63,7,Low,C,Axle,North,1
BATCH_00417,Nashik,Line_D,1267,1292,1265,27,50,0.05,9,Low,A,Transmission,East,0
BATCH_00418,Nashik,Line_C,1077,869,847,22,35,0.15,10,Medium,A,Transmission,East,0
BATCH_00419,Chakan,Line_D,803,579,549,30,37,0.41,8,Low,A,Electronics,West,0
BATCH_00420,Chakan,Line_D,838,859,817,42,26,0.07,8,High,C,Axle,East,1
BATCH_00421,Bangalore,Line_D,775,630,609,21,35,0.38,10,High,B,Axle,South,1
BATCH_00422,Chakan,Line_C,1244,1209,1183,26,26,0.31,2,High,B,Brake,West,1
BATCH_00423,Nashik,Line_D,945,805,782,23,42,0.29,1,Low,B,Engine,South,0
BATCH_00424,Bangalore,Line_B,1012,953,913,40,31,0.58,9,Medium,B,Axle,East,1
BATCH_00425,Bangalore,Line_D,1009,1035,997,38,20,0.48,1,High,C,Brake,West,1
BATCH_00426,Bangalore,Line_A,857,675,648,27,44,0.52,7,High,A,Electronics,West,1
BATCH_00427,Chakan,Line_D,999,1043,1014,29,37,0.17,4,High,B,Transmission,South,0
BATCH_00428,Nashik,Line_B,1104,938,904,34,40,0.13,4,Low,C,Axle,West,0
BATCH_00429,Chakan,Line_D,843,830,799,31,31,0.41,10,Medium,C,Brake,East,1
BATCH_00430,Bangalore,Line_C,1234,1142,1111,31,36,0.42,1,Medium,C,Axle,East,0
BATCH_00431,Nashik,Line_B,714,523,514,9,37,0.29,10,Low,B,Engine,South,0
BATCH_00432,Bangalore,Line_C,975,802,780,22,45,0.65,5,Low,A,Electronics,East,1
BATCH_00433,Nashik,Line_B,808,614,585,29,31,0.47,6,High,C,Transmission,South,1
BATCH_00434,Chakan,Line_D,1012,794,767,27,46,0.3,2,High,B,Axle,West,1
BATCH_00435,Bangalore,Line_B,817,809,782,27,36,0.15,9,Medium,A,Brake,West,0
BATCH_00436,Chakan,Line_A,1289,1039,1013,26,32,0.53,11,High,B,Transmission,East,1
BATCH_00437,Nashik,Line_B,822,801,777,24,26,0.04,3,High,C,Brake,North,0
BATCH_00438,Nashik,Line_B,1038,873,834,39,30,0.48,5,Medium,B,Transmission,West,0
BATCH_00439,Nashik,Line_A,902,681,673,8,42,0.38,10,High,B,Brake,East,1
BATCH_00440,Chakan,Line_A,886,736,685,51,27,0.72,2,Medium,B,Brake,North,1
BATCH_00441,Chakan,Line_C,1005,1031,994,37,39,0.06,10,Medium,B,Engine,South,0
BATCH_00442,Chakan,Line_C,1130,1147,1067,80,37,0.42,1,Low,C,Electronics,West,0
BATCH_00443,Nashik,Line_C,755,753,724,29,35,0.23,10,Medium,A,Electronics,South,0
BATCH_00444,Bangalore,Line_C,1254,1026,980,46,37,0.26,6,Medium,A,Electronics,West,0
BATCH_00445,Bangalore,Line_A,913,722,714,8,29,0.15,9,Low,A,Transmission,East,0
BATCH_00446,Chakan,Line_B,811,720,691,29,34,0.16,3,High,C,Brake,West,1
BATCH_00447,Nashik,Line_B,846,884,869,15,29,0.3,5,Low,A,Axle,North,0
BATCH_00448,Bangalore,Line_C,1063,869,841,28,30,0.1,4,Medium,B,Transmission,West,0
BATCH_00449,Bangalore,Line_B,1161,1209,1183,26,23,0.44,5,High,B,Brake,West,1
BATCH_00450,Chakan,Line_D,934,739,715,24,41,0.54,1,Medium,C,Axle,West,1
BATCH_00451,Chakan,Line_C,1205,1127,1101,26,38,0.5,10,Medium,C,Axle,South,1
BATCH_00452,Bangalore,Line_B,984,710,688,22,42,0.15,3,Low,A,Brake,North,0
BATCH_00453,Nashik,Line_A,1299,1148,1096,52,30,0.33,6,Medium,A,Brake,South,0
BATCH_00454,Chakan,Line_D,1095,1023,1006,17,36,0.05,9,High,B,Engine,North,1
BATCH_00455,Bangalore,Line_D,1166,1030,952,78,42,0.69,3,Low,B,Axle,North,1
BATCH_00456,Nashik,Line_D,831,826,802,24,36,0.41,10,Low,A,Transmission,North,1
BATCH_00457,Chakan,Line_C,814,779,739,40,36,0.35,2,Medium,C,Axle,North,0
BATCH_00458,Chakan,Line_A,1083,905,858,47,30,0.17,4,High,C,Transmission,South,1
BATCH_00459,Chakan,Line_B,1110,985,953,32,39,0.51,7,High,A,Electronics,South,1
BATCH_00460,Nashik,Line_A,1291,933,890,43,39,0.53,4,High,A,Engine,North,1
BATCH_00461,Bangalore,Line_B,822,756,725,31,29,0.43,1,High,A,Brake,South,1
BATCH_00462,Chakan,Line_D,930,727,679,48,42,0.06,9,Low,A,Electronics,West,0
BATCH_00463,Nashik,Line_B,868,833,759,74,44,0.68,2,Medium,A,Transmission,South,1
BATCH_00464,Nashik,Line_C,936,713,681,32,31,0.45,7,Medium,C,Electronics,West,1
BATCH_00465,Chakan,Line_C,758,747,721,26,39,0.31,7,Medium,B,Engine,South,0
BATCH_00466,Bangalore,Line_A,1032,1005,974,31,46,0.45,10,Medium,A,Brake,North,1
BATCH_00467,Chakan,Line_A,1241,1208,1125,83,39,0.11,10,High,C,Engine,West,1
BATCH_00468,Nashik,Line_D,1216,1176,1144,32,40,0.06,6,High,A,Axle,South,0
BATCH_00469,Nashik,Line_D,864,663,632,31,29,0.16,3,Medium,B,Brake,West,0
BATCH_00470,Chakan,Line_B,1155,978,957,21,38,0.5,3,Medium,A,Transmission,North,0
BATCH_00471,Chakan,Line_C,1191,862,853,9,40,0.55,10,High,B,Transmission,East,1
BATCH_00472,Bangalore,Line_B,887,892,883,9,35,0.28,7,Low,A,Transmission,North,0
BATCH_00473,Chakan,Line_D,840,863,841,22,35,0.07,7,High,A,Axle,West,0
BATCH_00474,Chakan,Line_C,933,872,820,52,38,0.28,9,Medium,C,Electronics,East,1
BATCH_00475,Chakan,Line_D,1101,949,902,47,36,0.56,11,Medium,C,Transmission,South,1
BATCH_00476,Bangalore,Line_C,820,696,656,40,28,0.18,5,Medium,B,Engine,South,0
BATCH_00477,Chakan,Line_C,955,949,924,25,30,0.15,9,Medium,A,Transmission,South,0
BATCH_00478,Chakan,Line_D,1202,887,824,63,40,0.66,8,Medium,A,Transmission,North,1
BATCH_00479,Bangalore,Line_D,865,835,813,22,29,0.04,3,Medium,B,Engine,West,0
BATCH_00480,Bangalore,Line_D,1058,1008,993,15,40,0.34,3,Medium,A,Brake,West,0
BATCH_00481,Nashik,Line_D,1002,987,960,27,30,0.31,1,Low,C,Axle,East,0
BATCH_00482,Bangalore,Line_D,750,617,589,28,41,0.53,4,Medium,C,Engine,North,1
BATCH_00483,Bangalore,Line_D,965,901,855,46,23,0.14,3,Low,C,Transmission,North,0
BATCH_00484,Chakan,Line_A,1235,941,931,10,46,0.55,10,Low,A,Brake,North,1
BATCH_00485,Nashik,Line_B,1200,871,837,34,30,0.28,11,High,C,Axle,North,1
BATCH_00486,Nashik,Line_D,1213,1097,1040,57,26,0.7,2,Medium,A,Engine,South,1
BATCH_00487,Nashik,Line_A,1204,1134,1112,22,34,0.37,8,Medium,A,Transmission,South,0
BATCH_00488,Nashik,Line_D,1060,843,808,35,23,0.03,6,Medium,A,Axle,West,0
BATCH_00489,Bangalore,Line_D,1221,1094,1030,64,34,0.34,3,High,C,Engine,East,1
BATCH_00490,Chakan,Line_D,1018,1002,981,21,37,0.46,7,High,C,Axle,West,1
BATCH_00491,Chakan,Line_D,1053,803,770,33,37,0.21,10,Medium,A,Engine,North,0
BATCH_00492,Nashik,Line_A,1259,1126,1100,26,35,0.27,4,Low,A,Electronics,South,0
BATCH_00493,Chakan,Line_D,1283,1327,1273,54,40,0.41,10,Medium,C,Transmission,West,1
BATCH_00494,Nashik,Line_A,1102,855,814,41,26,0.3,9,High,C,Transmission,West,1
BATCH_00495,Bangalore,Line_C,1142,971,950,21,33,0.26,10,Medium,A,Transmission,South,0
BATCH_00496,Chakan,Line_C,788,630,603,27,29,0.36,3,Medium,C,Brake,West,0
BATCH_00497,Chakan,Line_C,921,773,737,36,38,0.38,4,Low,C,Electronics,West,1
BATCH_00498,Bangalore,Line_C,948,683,633,50,38,0.78,10,Low,B,Axle,West,1
BATCH_00499,Nashik,Line_D,717,542,521,21,31,0.38,9,Low,A,Axle,East,0
BATCH_00500,Bangalore,Line_A,1077,1123,1112,11,36,0.61,10,Low,B,Brake,South,1
BATCH_00501,Bangalore,Line_D,955,718,693,25,38,0.14,2,Medium,C,Axle,North,0
BATCH_00502,Bangalore,Line_C,1111,1158,1105,53,29,0.61,8,Medium,A,Brake,South,1
BATCH_00503,Chakan,Line_B,1285,1203,1171,32,24,0.41,11,Medium,B,Brake,East,1
BATCH_00504,Chakan,Line_D,964,702,672,30,34,0.39,10,High,A,Axle,West,1
BATCH_00505,Nashik,Line_B,1265,922,868,54,20,0.5,5,Low,C,Brake,North,1
BATCH_00506,Chakan,Line_D,1022,869,853,16,26,0.4,11,Medium,A,Axle,South,0
BATCH_00507,Chakan,Line_C,739,645,619,26,33,0.28,2,Low,A,Transmission,West,0
BATCH_00508,Bangalore,Line_C,1163,1016,975,41,26,0.31,7,High,A,Transmission,East,1
BATCH_00509,Chakan,Line_C,1252,1120,1088,32,39,0.37,4,High,A,Brake,West,1
BATCH_00510,Chakan,Line_D,1165,1062,1004,58,32,0.3,8,Medium,C,Electronics,West,1
BATCH_00511,Nashik,Line_C,878,909,869,40,35,0.47,5,Medium,B,Axle,East,0
BATCH_00512,Nashik,Line_D,1191,1006,952,54,36,0.63,8,Low,A,Electronics,South,1
BATCH_00513,Nashik,Line_A,750,712,693,19,32,0.29,3,Medium,C,Brake,West,0
BATCH_00514,Chakan,Line_C,841,843,807,36,34,0.05,3,Low,A,Transmission,North,0
BATCH_00515,Nashik,Line_A,1251,1012,975,37,26,0.39,6,Low,A,Brake,West,0
BATCH_00516,Nashik,Line_D,1002,851,796,55,25,0.4,5,Low,A,Engine,East,0
BATCH_00517,Chakan,Line_A,1043,942,911,31,46,0.33,6,Medium,B,Axle,West,0
BATCH_00518,Nashik,Line_C,1040,1052,1024,28,35,0.52,9,Medium,A,Brake,East,1
BATCH_00519,Nashik,Line_D,725,638,628,10,44,0.19,9,Medium,A,Axle,West,0
BATCH_00520,Chakan,Line_C,1264,1106,1058,48,37,0.25,11,High,C,Electronics,West,1
BATCH_00521,Chakan,Line_B,713,746,733,13,35,0.03,9,High,A,Axle,North,0
BATCH_00522,Bangalore,Line_C,954,771,719,52,28,0.13,10,Low,C,Engine,West,0
BATCH_00523,Chakan,Line_D,1111,803,755,48,24,0.47,5,Medium,C,Transmission,West,1
BATCH_00524,Bangalore,Line_C,1098,819,784,35,50,0.13,5,Low,A,Axle,West,0
BATCH_00525,Bangalore,Line_C,1263,1257,1217,40,38,0.14,6,Low,A,Brake,North,0
BATCH_00526,Nashik,Line_B,1094,1005,979,26,35,0.17,9,High,A,Electronics,South,1
BATCH_00527,Nashik,Line_C,861,745,711,34,34,0.48,2,Low,C,Transmission,North,1
BATCH_00528,Bangalore,Line_D,1239,982,919,63,37,0.63,10,Medium,C,Electronics,West,1
BATCH_00529,Nashik,Line_D,1233,923,902,21,36,0.27,2,Medium,A,Transmission,South,0
BATCH_00530,Chakan,Line_B,864,880,816,64,38,0.29,2,High,C,Engine,East,1
BATCH_00531,Bangalore,Line_C,985,990,971,19,29,0.11,11,Medium,A,Electronics,South,0
BATCH_00532,Nashik,Line_D,1001,863,817,46,35,0.4,3,High,A,Engine,South,1
BATCH_00533,Bangalore,Line_C,1108,950,921,29,28,0.2,4,High,A,Axle,South,0
BATCH_00534,Bangalore,Line_A,1270,1147,1105,42,31,0.43,9,Medium,B,Electronics,East,1
BATCH_00535,Nashik,Line_D,1118,873,841,32,39,0.35,10,Medium,B,Electronics,North,0
BATCH_00536,Bangalore,Line_C,1261,1137,1086,51,27,0.12,2,Medium,C,Electronics,West,0
BATCH_00537,Nashik,Line_A,1235,1293,1232,61,42,0.19,6,Low,C,Transmission,North,0
BATCH_00538,Chakan,Line_A,868,789,765,24,29,0.19,2,High,A,Transmission,West,0
BATCH_00539,Chakan,Line_A,787,691,653,38,34,0.31,9,High,B,Electronics,South,1
BATCH_00540,Nashik,Line_C,1210,924,898,26,45,0.35,1,Medium,B,Electronics,West,0
BATCH_00541,Chakan,Line_B,1267,1118,1036,82,28,0.71,9,Low,B,Brake,East,1
BATCH_00542,Chakan,Line_D,981,844,803,41,42,0.25,3,Medium,C,Engine,South,0
BATCH_00543,Bangalore,Line_C,802,622,593,29,33,0.31,8,Medium,A,Brake,South,0
BATCH_00544,Bangalore,Line_C,1297,1287,1231,56,32,0.29,7,Medium,A,Transmission,South,0
BATCH_00545,Nashik,Line_A,900,842,828,14,27,0.21,7,Medium,B,Axle,East,0
BATCH_00546,Bangalore,Line_D,1091,905,872,33,47,0.3,3,Medium,A,Axle,North,0
BATCH_00547,Chakan,Line_A,867,655,617,38,35,0.56,1,Low,A,Engine,South,0
BATCH_00548,Nashik,Line_C,1153,869,849,20,26,0.08,4,Medium,B,Axle,North,0
BATCH_00549,Nashik,Line_B,1016,883,861,22,34,0.19,10,Medium,A,Brake,South,0
BATCH_00550,Bangalore,Line_B,963,953,902,51,39,0.22,1,Medium,C,Axle,East,0
BATCH_00551,Bangalore,Line_B,1201,1064,985,79,39,0.31,8,High,C,Engine,West,1
BATCH_00552,Nashik,Line_D,1088,1007,979,28,26,0.32,2,High,A,Engine,East,1
BATCH_00553,Bangalore,Line_D,1281,1257,1192,65,41,0.64,1,Medium,C,Transmission,West,1
BATCH_00554,Nashik,Line_B,761,648,625,23,44,0.23,1,Medium,B,Electronics,West,0
BATCH_00555,Nashik,Line_D,1111,1002,947,55,35,0.07,10,Medium,C,Engine,West,0
BATCH_00556,Chakan,Line_A,1052,979,910,69,36,0.67,5,High,B,Engine,East,1
BATCH_00557,Bangalore,Line_A,1183,957,927,30,46,0.32,3,Low,A,Engine,South,0
BATCH_00558,Chakan,Line_B,1280,1052,937,115,26,0.83,6,High,C,Engine,South,1
BATCH_00559,Nashik,Line_B,1069,1016,996,20,23,0.22,1,Low,B,Brake,North,0
BATCH_00560,Bangalore,Line_B,1054,895,859,36,44,0.53,11,High,B,Brake,North,1
BATCH_00561,Bangalore,Line_C,1171,985,940,45,35,0.61,3,Low,C,Electronics,West,1
BATCH_00562,Bangalore,Line_D,810,664,627,37,31,0.13,9,High,C,Brake,South,1
BATCH_00563,Nashik,Line_C,1024,786,739,47,44,0.26,7,High,B,Engine,East,1
BATCH_00564,Chakan,Line_B,813,722,688,34,37,0.34,9,Medium,A,Electronics,West,0
BATCH_00565,Chakan,Line_C,795,773,741,32,32,0.48,5,Medium,A,Brake,East,0
BATCH_00566,Chakan,Line_B,790,799,760,39,42,0.06,6,High,C,Engine,North,1
BATCH_00567,Nashik,Line_D,769,670,641,29,30,0.21,10,High,A,Axle,South,1
